az,mail,site,name,address,phone,categories,rating,reviews,latitude,longitude,placeid,website,claimed,opening_hours,addr1,addr2,addr3,addr4,addr5,addr6,addr7,thumbnail,search_string,state,upname,similar
ChIJmTce8VxUn0cRwHehV_da0rk,nazar.zirndorf@web.de,http://nazar-zirndorf.eatbu.com/,Nazar Kebap Zirndorf,"Nürnberger Str. 26, 90513 Zirndorf, Germany",+49 911 6003597,"Restaurant, Kebab shop, Snack bar",4.5,525.0,49.4402418,10.96068,ChIJmTce8VxUn0cRwHehV_da0rk,http://nazar-zirndorf.eatbu.com/,yes,"Wednesday: 8:30AM–9PM, Thursday: 8:30AM–9PM, Friday: 8:30AM–9PM, Saturday: 9AM–9PM, Sunday: 11AM–9PM, Monday: 8:30AM–9PM, Tuesday: 8:30AM–9PM",,Nürnberger Str. 26,Nürnberger Str. 26,Zirndorf,90513.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNLila-5gDCADgcqrdpiqNd-qouAL-dvW6NQP-M=w114-h86-k-no,"restaurants,",Bayern,NAZAR KEBAP ZIRNDORF,0.5365853658536586
ChIJycsbyTwmnkcRUx_-feo_3X4,nem.restaurant@gmail.com,http://www.nem-la.de/,Nem Restaurant,"Ritter-von-Schoch-Straße 21A, 84036 Landshut, Germany",+49 871 40437158,"Vietnamese restaurant, Sushi restaurant",4.5,500.0,48.5456826,12.178111300000001,ChIJycsbyTwmnkcRUx_-feo_3X4,http://www.nem-la.de/,yes,"Wednesday: 11AM–10PM, Thursday: 11AM–10PM, Friday: 11AM–10PM, Saturday: 11AM–10PM, Sunday: 12–9PM, Monday: 11AM–10PM, Tuesday: 11AM–10PM",Schönbrunn,Ritter-von-Schoch-Straße 21A,Ritter-von-Schoch-Straße 21A,Landshut,84036.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPjpItS2EqVGM29_tKhzLBf18HiFBgTOcGgZio=w152-h86-k-no,"restaurants near Landshut, Germany",Bayern,NEM RESTAURANT,0.5789473684210527
ChIJZ0GdGYtRn0cRtlAsuPmptNA,nemnem.schwabach@gmail.com,http://www.nemnem.de/,Nemnem,"Nürnberger Str. 19, 91126 Schwabach, Germany",+49 9122 875685,"Asian restaurant, Takeout restaurant, Southeast Asian restaurant",4.6,222.0,49.3312579,11.0217821,ChIJZ0GdGYtRn0cRtlAsuPmptNA,http://www.nemnem.de/,yes,"Wednesday: 5:30–10PM, Thursday: 5:30–10PM, Friday: 5:30–10PM, Saturday: 5:30–10PM, Sunday: 11:30AM–2PM, Monday: Closed, Tuesday: 5:30–10PM",,Nürnberger Str. 19,Nürnberger Str. 19,Schwabach,91126.0,,DE,https://lh5.googleusercontent.com/p/AF1QipP_xuJkN5OaFiJUEJKhbBDnQ17jtLIejgyy2GWU=w129-h86-k-no,"restaurants,",Bayern,NEMNEM,0.3125
ChIJOZYt_PUbdkcRHei7KBQP6FA,info@nenas.de,http://www.nenas.de/,"Nenas - Tapas, Bar, Restaurant","Heilig-Geist-Straße 12, 83022 Rosenheim, Germany",+49 8031 9086410,"Restaurant, Bar, Tapas bar",4.6,127.0,47.8564009,12.1261251,ChIJOZYt_PUbdkcRHei7KBQP6FA,http://www.nenas.de/,yes,"Wednesday: 12–2:30PM, Thursday: 12–2:30PM, Friday: 12–2:30PM, Saturday: 12–2:30PM, Sunday: Closed, Monday: 12–2:30PM, Tuesday: 12–2:30PM",,Heilig-Geist-Straße 12,Heilig-Geist-Straße 12,Rosenheim,83022.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPYxisnPM2RoBUpI0yyLeOZsb-Qud4MBJTAdEEA=w114-h86-k-no,"restaurants near Rosenheim, Germany",Bayern,"NENAS - TAPAS, BAR, RESTAURANT",0.2325581395348837
ChIJDRFUkm2fnkcROgoHlcX4QIY,info@hofwirtschaft-nepomuk.de,http://www.hofwirtschaft-nepomuk.de/,Nepomuk,"Landsberger Str. 57, 86343 Königsbrunn, Germany",+49 8231 6566,Restaurant,4.5,312.0,48.2538889,10.881388900000001,ChIJDRFUkm2fnkcROgoHlcX4QIY,http://www.hofwirtschaft-nepomuk.de/,no,"Wednesday: 11:30AM–7PM, Thursday: 11:30AM–7PM, Friday: 11:30AM–7PM, Saturday: 11:30AM–3PM, Sunday: Closed, Monday: Closed, Tuesday: 11:30AM–7PM",,Landsberger Str. 57,Landsberger Str. 57,Königsbrunn,86343.0,,DE,https://lh5.googleusercontent.com/p/AF1QipP_j6k7AD7n6jwqerfDTGIOo2TBCnI-U9wKHfJk=w152-h86-k-no,"restaurants,",Bayern,NEPOMUK,0.3333333333333333
ChIJZSLcq7FankcRafVavAcBia0,service@nepomuk-stubn.de,http://www.nepomuk-stubn.de/,Nepomuk Stub'n,"Schloßstraße 15, 85283 Wolnzach, Germany",+49 8442 3223,Restaurant,4.4,113.0,48.6021665,11.6247484,ChIJZSLcq7FankcRafVavAcBia0,http://www.nepomuk-stubn.de/,yes,"Wednesday: 6–10PM, Thursday: 6–10PM, Friday: 6–10PM, Saturday: 6–10PM, Sunday: 11AM–2PM, Monday: Closed, Tuesday: Closed",,Schloßstraße 15,Schloßstraße 15,Wolnzach,85283.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNRHGuBUC15YZAjPHD61L0a2x6QpTX8QEGhtfwq=w114-h86-k-no,"restaurants,",Bayern,NEPOMUK STUB'N,0.5263157894736842
ChIJW39zDbfYnUcRyLvLyLSUJqU,ante1611@yahoo.de,http://www.nestroygarten.de/,Nestroy beer garden,"Nestroystraße 20, 81373 München, Germany",+49 89 7601355,Bavarian restaurant,4.4,489.0,48.12218370000001,11.531057,ChIJW39zDbfYnUcRyLvLyLSUJqU,http://www.nestroygarten.de/,yes,"Wednesday: 10:30AM–10PM, Thursday: 10:30AM–10PM, Friday: 10:30AM–10PM, Saturday: 10:30AM–10PM, Sunday: 10:30AM–10PM, Monday: 10:30AM–10PM, Tuesday: 10:30AM–10PM",Sendling-Westpark,Nestroystraße 20,Nestroystraße 20,Munich,81373.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOuYioKEPeNzPBmg-_xyR44AobDz5kcc-QGnspG=w114-h86-k-no,restaurants,Bayern,NESTROY BEER GARDEN,0.16666666666666666
ChIJ2bau9pL3okcRGrIadcec96Q,schrannesw@yahoo.de,http://www.neueschranne.de/,Neue Schranne - Fränkisches Bierhaus & Restauration,"Friedhofstraße 26, 97421 Schweinfurt, Germany",+49 9721 28028,"Franconian restaurant, Beer garden",4.3,576.0,50.05032050000001,10.2283656,ChIJ2bau9pL3okcRGrIadcec96Q,http://www.neueschranne.de/,yes,"Wednesday: 5–10PM, Thursday: 5–10PM, Friday: 5–10PM, Saturday: 5–10PM, Sunday: Closed, Monday: 5–10PM, Tuesday: 5–10PM",,Friedhofstraße 26,Friedhofstraße 26,Schweinfurt,97421.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNr3YeAYtPaqk6sstEJEzUutrQJthKOi79cdkC1=w129-h86-k-no,"restaurants near Schweinfurt, Germany",Bayern,NEUE SCHRANNE - FRÄNKISCHES BIERHAUS & RESTAURATION,0.2857142857142857
ChIJgXTtVwZxnkcRH9q7DZEEMUk,info@neue-buergerstuben.com,http://www.neue-buergerstuben.de/,Neuen Bürgerstuben Oberschleißheim,"Theodor-Heuss-Straße 29, 85764 Oberschleißheim, Germany",+49 89 31577404,Restaurant,4.5,589.0,48.25489279999999,11.553964,ChIJgXTtVwZxnkcRH9q7DZEEMUk,http://www.neue-buergerstuben.de/,yes,"Wednesday: 11:30AM–10PM, Thursday: 11:30AM–10PM, Friday: 11:30AM–10PM, Saturday: 11:30AM–10PM, Sunday: 11AM–9PM, Monday: Closed, Tuesday: Closed",,Theodor-Heuss-Straße 29,Theodor-Heuss-Straße 29,Oberschleißheim,85764.0,,DE,https://lh5.googleusercontent.com/p/AF1QipORcF1BCy9w_5pSdkAiNc34SVGhl-FhTEUt0Fqo=w129-h86-k-no,"restaurants,",Bayern,NEUEN BÜRGERSTUBEN OBERSCHLEISSHEIM,0.4918032786885246
ChIJd_NQIstemUcRA6TKtQGF1bs,info@neumaiers-landhotel.de,http://www.neumaiers-landhotel.de/,Neumaiers Landhotel,"Römerstraße 31, 89264 Weißenhorn, Germany",+49 7309 42970,"Restaurant, Brewery, Inn, Hotel, Serviced accommodation, Swabian restaurant",4.4,429.0,48.3272222,10.1597222,ChIJd_NQIstemUcRA6TKtQGF1bs,http://www.neumaiers-landhotel.de/,yes,,Attenhofen,Römerstraße 31,Römerstraße 31,Weißenhorn,89264.0,,DE,//lh4.googleusercontent.com/proxy/agHy7RLEU3gHLmdgUJPggHyDNiqgXLrV8-adiHg0Ok6dxkXhAtZPl_42la1kFXfqCipkLtsc0k6fnGhELMAFd-8wxjKP2AG_z4d9rSRfvy7xHZHhD3FHoiKejEcOmpGAT7HBABF7syUaYz1JUOz06m5sUfi3gnk=w129-h86-k-no,"restaurants,",Bayern,NEUMAIERS LANDHOTEL,0.6956521739130435
ChIJO8qtnBB2nkcRTGpkvhfa1ro,info@newdelhi-restaurant.de,http://www.newdelhi-restaurant.de/,New Delhi Indisches Restaurant,"Hirschbergstraße 1, 80634 München, Germany",+49 89 85670230,Indian restaurant,4.5,460.0,48.1489944,11.5363313,ChIJO8qtnBB2nkcRTGpkvhfa1ro,http://www.newdelhi-restaurant.de/,yes,"Wednesday: 11AM–2PM, Thursday: 11AM–2PM, Friday: 11AM–2PM, Saturday: 5–10PM, Sunday: 12–10PM, Monday: 11AM–2PM, Tuesday: 11AM–2PM",Neuhausen-Nymphenburg,Hirschbergstraße 1,Hirschbergstraße 1,Munich,80634.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOa0N62W1Wt7PhsYpyjTET_zIQG5cOAZdmBOVrc=w176-h86-k-no,restaurants,Bayern,NEW DELHI INDISCHES RESTAURANT,0.5263157894736842
ChIJm4MiMaBXn0cROTeLJxGp_Hw,reservas@nh-hotels.com,https://m.nh-hotels.de/hotel/nh-collection-nuernberg-city/restaurants,Nhube Restaurant,"Bahnhofstraße 17, 90402 Nürnberg, Germany",+49 911 99990,Restaurant,4.8,4.0,49.4473482,11.0868119,ChIJm4MiMaBXn0cROTeLJxGp_Hw,https://m.nh-hotels.de/hotel/nh-collection-nuernberg-city/restaurants,no,"Wednesday: 12–2PM, Thursday: 12–2PM, Friday: 12–2PM, Saturday: 6–10PM, Sunday: 6–10PM, Monday: 12–2PM, Tuesday: 12–2PM",Mitte,Bahnhofstraße 17,Bahnhofstraße 17,Nuremberg,90402.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNpJpK34rdrXGO7GCR_clu37lTElNKUecPyYroI=w152-h86-k-no,"restaurants,",Bayern,NHUBE RESTAURANT,0.3157894736842105
ChIJ89sTuFNkn0cRk5MpdjYjJbM,info@nikos-restaurant-berg.de,https://www.nikosrestaurants.de/speisekarte/,Nikos Restaurant,"Hauptstraße 11, 92348 Berg bei Neumarkt in der Oberpfalz, Germany",+49 9189 4139144,"Greek restaurant, Cocktail bar",4.7,267.0,49.3320186,11.440408,ChIJ89sTuFNkn0cRk5MpdjYjJbM,https://www.nikosrestaurants.de/speisekarte/,yes,"Wednesday: 5–11PM, Thursday: 5–11PM, Friday: 5–11PM, Saturday: 5–11PM, Sunday: 11AM–10PM, Monday: Closed, Tuesday: 5–11PM",,Hauptstraße 11,Hauptstraße 11,Berg,92348.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMb9hXmqHbDZtJ1SsvK_Af-z6U1JomOafwaNsbi=w129-h86-k-no,"restaurants,",Bayern,NIKOS RESTAURANT,0.5777777777777777
ChIJJ5wT5Vy9nkcRwPB1Za2XwcI,jena@nineofive.de,http://www.nineofive.de/,nineOfive Augsburg,"Fuggerpl. 9, 86150 Augsburg, Germany",+49 821 50814365,Pizza restaurant,4.1,309.0,48.3674369,10.896843800000001,ChIJJ5wT5Vy9nkcRwPB1Za2XwcI,http://www.nineofive.de/,yes,"Wednesday: 5–10PM, Thursday: 5–10PM, Friday: 12–11PM, Saturday: 12–11PM, Sunday: 5–10PM, Monday: 5–10PM, Tuesday: 5–10PM",Augsburg-Innenstadt,Fuggerpl. 9,Fuggerpl. 9,Augsburg,86150.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOPcYwO5nYYLSVHOeUEJZpFD5BEnmYjGnttidxn=w114-h86-k-no,restaurants Augsburg,Bayern,NINEOFIVE AUGSBURG,0.4571428571428571
ChIJo5EOuQoHokcR2ZVU-Vf0Abo,info@ninos-restaurant-bar.de,http://www.ninos-restaurant-bar.de/,Ninos Restaurant und Bar,"Schulstraße 11, 91469 Hagenbüchach, Germany",+49 9101 9032143,Restaurant,3.0,4.0,49.53785,10.77279,ChIJo5EOuQoHokcR2ZVU-Vf0Abo,http://www.ninos-restaurant-bar.de/,no,"Saturday: 5–9PM, Sunday: 5–9PM, Monday: Closed, Tuesday: 5–9PM, Wednesday: 5–9PM, Thursday: 5–9PM, Friday: 5–9PM",,Schulstraße 11,Schulstraße 11,Hagenbüchach,91469.0,,DE,,"restaurants,",Bayern,NINOS RESTAURANT UND BAR,0.5769230769230769
ChIJHw7eN7vZnUcRzjfwctqScbk,oggi@noiridiamo.de,http://www.noiridiamo.de/,Noi ridiamo Ristorantino,"Gautinger Str. 16, 82061 Neuried, Germany",+49 89 75075274,Italian restaurant,4.6,220.0,48.09201210000001,11.4635091,ChIJHw7eN7vZnUcRzjfwctqScbk,http://www.noiridiamo.de/,yes,"Wednesday: Closed, Thursday: 11:30AM–2:30PM, Friday: 11:30AM–2:30PM, Saturday: 11:30AM–2:30PM, Sunday: 11:30AM–2:30PM, Monday: 11:30AM–2:30PM, Tuesday: Closed",,Gautinger Str. 16,Gautinger Str. 16,Neuried,82061.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNtgz2OCmbQ5AaQ8dGhk0lzRhvcmJuktQX6Tycf=w114-h86-k-no,"restaurants,",Bayern,NOI RIDIAMO RISTORANTINO,0.42857142857142855
ChIJV2SBkaGjnkcRKEEKKk-GolY,Noonmirchrestaurant@gmail.com,http://www.noonmirch.de/,Noon Mirch Augsburg,"Augsburger Str. 39, 86157 Augsburg, Germany",+49 821 4206789,Indian restaurant,4.9,171.0,48.36213,10.8688216,ChIJV2SBkaGjnkcRKEEKKk-GolY,http://www.noonmirch.de/,yes,"Wednesday: 11AM–2PM, Thursday: 11AM–2PM, Friday: 11AM–2PM, Saturday: 11AM–2PM, Sunday: 11AM–2PM, Monday: 11AM–2PM, Tuesday: 11AM–2PM",Pfersee,Augsburger Str. 39,Augsburger Str. 39,Augsburg,86157.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOLeb_hMPmaYYWK6tODlLxTvuCyneOvPXus6c6Z=w86-h86-k-no,restaurants Augsburg,Bayern,NOON MIRCH AUGSBURG,0.5
ChIJTwxP6TjJnUcR725SgNWmneQ,info@nordbad.de,http://www.nordbad.de/,Nordbad Tutzing - Seerestaurant und Wassersport,"Nordbadstraße 1, 82327 Tutzing, Germany",+49 8158 6819,"Restaurant, Sports complex",4.4,505.0,47.9158172,11.2886925,ChIJTwxP6TjJnUcR725SgNWmneQ,http://www.nordbad.de/,yes,"Wednesday: 10:30AM–10PM, Thursday: 10:30AM–10PM, Friday: 10:30AM–10PM, Saturday: 10:30AM–10PM, Sunday: 10:30AM–10PM, Monday: 10:30AM–10PM, Tuesday: 10:30AM–10PM",,Nordbadstraße 1,Nordbadstraße 1,Tutzing,82327.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNVfqbtizCdGJ82rJ3tqpJOft4yd4bSujZ8l2S6=w114-h86-k-no,"restaurants,",Bayern,NORDBAD TUTZING - SEERESTAURANT UND WASSERSPORT,0.25806451612903225
ChIJEyJWTXOEnEcRdNlx6llfXUY,Kontakt-Formular-Internet@norma-online.de,https://www.norma-online.de/,NORMA Filiale,"Östliche Alpenstraße 30, 87527 Sonthofen, Germany",+49 911 23734733,"Discount supermarket, Supermarket",4.1,198.0,47.5202883,10.2838476,ChIJEyJWTXOEnEcRdNlx6llfXUY,https://www.norma-online.de/,yes,"Saturday: 7AM–8PM, Sunday: Closed, Monday: 7AM–8PM, Tuesday: 7AM–8PM, Wednesday: 7AM–8PM, Thursday: 7AM–8PM, Friday: 7AM–8PM",,Östliche Alpenstraße 30,Östliche Alpenstraße 30,Sonthofen,87527.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMx_bwn1iMGW74eyAYmhN92ctvFduG453g3VjMg=w114-h86-k-no,"restaurants near Sonthofen, Oberallgäu, Germany",Bayern,NORMA FILIALE,0.14814814814814814
ChIJ635QYhS9nkcR4Mz6GQ86iCg,info@nudefood.de,https://www.nudefood.de/,Nude Food,"Schaezlerstraße 3, 86150 Augsburg, Germany",+49 821 45559010,"Restaurant, Health food restaurant, Vegan restaurant",4.8,273.0,48.3652419,10.8931201,ChIJ635QYhS9nkcR4Mz6GQ86iCg,https://www.nudefood.de/,yes,"Wednesday: 11:30AM–2PM, Thursday: 11:30AM–2PM, Friday: 11:30AM–10PM, Saturday: 5:30–10PM, Sunday: Closed, Monday: 11:30AM–2PM, Tuesday: 11:30AM–2PM",Augsburg-Innenstadt,Schaezlerstraße 3,Schaezlerstraße 3,Augsburg,86150.0,,DE,https://lh5.googleusercontent.com/p/AF1QipO5D5Bj4h0KLvW1PfGALXOgSlNoI-PBE6gzTSj8=w129-h86-k-no,restaurants Augsburg,Bayern,NUDE FOOD,0.48
ChIJgyIU9A9roUcR-3C13gvKQCc,stephanie.steiner@diechela.de,http://www.diechela.de/,Nudel- und Suppenbar Diechela,"Hauptstraße 3, 95138 Bad Steben, Germany",+49 9288 4619126,Restaurant,4.9,17.0,50.3664133,11.643892,ChIJgyIU9A9roUcR-3C13gvKQCc,http://www.diechela.de/,no,"Wednesday: 10AM–2PM, Thursday: 10AM–2PM, Friday: 10AM–2PM, Saturday: Closed, Sunday: Closed, Monday: 10AM–2PM, Tuesday: 10AM–2PM",,Hauptstraße 3,Hauptstraße 3,Bad Steben,95138.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPiYvfCdEkc1jxeB2j0n5imkun43TCjUNiYxkTe=w114-h86-k-no,restaurants,Bayern,NUDEL- UND SUPPENBAR DIECHELA,0.3793103448275862
ChIJM2USGwJ5nEcRN8WsWaCqHRE,info@nui-kempten.de,http://www.nui-kempten.de/,Nui im Goldenen Fässle,"Promenadestraße 2, 87435 Kempten (Allgäu), Germany",+49 831 57577830,"Restaurant, Breakfast restaurant",4.5,276.0,47.726218700000004,10.3140405,ChIJM2USGwJ5nEcRN8WsWaCqHRE,http://www.nui-kempten.de/,yes,"Wednesday: 9AM–10PM, Thursday: 9AM–10PM, Friday: 9AM–10PM, Saturday: 9AM–10PM, Sunday: Closed, Monday: 9AM–10PM, Tuesday: 9AM–10PM",,Promenadestraße 2,Promenadestraße 2,Kempten,87435.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMUEI2cAffzT55P6OwAHBDd1xgJLYYdfp7cxDmb=w86-h86-k-no-pi0.33658987-ya14.365374-ro-0.034407407-fo100,"restaurants near Kempten, Germany",Bayern,NUI IM GOLDENEN FÄSSLE,0.2926829268292683
ChIJAWlm-PiXnkcRs-13IWCLotc,info@nuno-augsburg.de,http://www.nuno-augsburg.de/,Nunó,"Provinostr. 46, 86153 Augsburg, Germany",+49 821 5081044,Restaurant,4.4,216.0,48.3638755,10.9135725,ChIJAWlm-PiXnkcRs-13IWCLotc,http://www.nuno-augsburg.de/,yes,"Wednesday: 10AM–5PM, Thursday: 10AM–5PM, Friday: 10AM–5PM, Saturday: 10AM–5PM, Sunday: 10AM–5PM, Monday: Closed, Tuesday: 10AM–5PM",Augsburg-Innenstadt,Provinostr. 46,Provinostr. 46,Augsburg,86153.0,,DE,https://lh5.googleusercontent.com/p/AF1QipO0pnRvvtPyH-_Ji2rUtDpegPJ_Dp2RQnyDT6D5=w132-h86-k-no,restaurants Augsburg,Bayern,NUNÓ,0.16
ChIJEUOppYN2nkcRKjuJLezsuOg,info@nureinmalleben.de,http://www.nureinmalleben.de/,Nur Einmal Leben,"Riesenfeldstraße 72, 80809 München, Germany",+49 89 35396563,"Restaurant, Beer store, Cocktail bar, Greek restaurant, Meal delivery",4.7,1205.0,48.18329960000001,11.5633492,ChIJEUOppYN2nkcRKjuJLezsuOg,http://www.nureinmalleben.de/,yes,"Wednesday: 4–10PM, Thursday: 4–10PM, Friday: 4–10PM, Saturday: 4–10PM, Sunday: 4–10PM, Monday: 4–10PM, Tuesday: 4–10PM",Milbertshofen-Am Hart,Riesenfeldstraße 72,Riesenfeldstraße 72,Munich,80809.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOxsXrzSRkp1sJTBWOR0qQcMROlybJOkhlqSUQ0=w126-h86-k-no,restaurants,Bayern,NUR EINMAL LEBEN,0.5789473684210527
ChIJCTUzhPgpnEcRWLcF9PCCDSE,reservierung@nurmahal.de,http://www.nurmahal.de/,NURMAHAL Indisches Spezialitäten Restaurant,"Landsberger Str. 1, 82287 Jesenwang, Germany",+49 8146 4129888,Indian restaurant,4.7,127.0,48.1662178,11.131524,ChIJCTUzhPgpnEcRWLcF9PCCDSE,http://www.nurmahal.de/,yes,"Wednesday: 11AM–2PM, Thursday: 11AM–2PM, Friday: 11AM–2PM, Saturday: 11:30AM–2:30PM, Sunday: 11:30AM–2:30PM, Monday: Closed, Tuesday: 11AM–2PM",,Landsberger Str. 1,Landsberger Str. 1,Jesenwang,82287.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNacZivxqef8DP5WyjZVLDzCoIQMj6UwuUEY_o_=w114-h86-k-no,"restaurants,",Bayern,NURMAHAL INDISCHES SPEZIALITÄTEN RESTAURANT,0.26865671641791045
ChIJnSrm9Vr9nkcRHR12QjssPhE,nynamy568@gmail.com,http://nynamy-ingolstadt.de/,NyNaMy Restaurant,"Ingolstädter Str. 140, 85049 Ingolstadt, Germany",+49 841 99478334,"Vietnamese restaurant, Asian restaurant, Sushi restaurant",4.7,110.0,48.78036,11.37584,ChIJnSrm9Vr9nkcRHR12QjssPhE,http://nynamy-ingolstadt.de/,yes,"Wednesday: 11AM–2:30PM, Thursday: 11AM–2:30PM, Friday: 11AM–2:30PM, Saturday: 11AM–2:30PM, Sunday: 5–10:30PM, Monday: 11AM–2:30PM, Tuesday: 11AM–2:30PM",Friedrichshofen,Ingolstädter Str. 140,Ingolstädter Str. 140,Ingolstadt,85049.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPLeyM1S23tYfpu831jVGFXtl6aNe2oFuUhgupc=w152-h86-k-no,restaurants Ingolstadt,Bayern,NYNAMY RESTAURANT,0.05555555555555555
ChIJWXKaIFdWn0cRt453lY-8_3E,otooles@hotmail.com,http://www.otooles.de/,O'Toole's Schmiede Irish Pub & Restaurant,"Bärenschanzstraße 89, 90429 Nürnberg, Germany",+49 176 54567188,"Irish pub, Bar, English restaurant, Gastropub, Gluten-free restaurant, Irish restaurant, Pub, Restaurant, Vegan restaurant, Vegetarian restaurant",4.5,247.0,49.4526265,11.0530415,ChIJWXKaIFdWn0cRt453lY-8_3E,http://www.otooles.de/,yes,"Wednesday: 5PM–12AM, Thursday: 5PM–12AM, Friday: 5PM–1AM, Saturday: 5PM–1AM, Sunday: 5–11PM, Monday: Closed, Tuesday: Closed",Mitte,Bärenschanzstraße 89,Bärenschanzstraße 89,Nuremberg,90429.0,,DE,https://lh5.googleusercontent.com/p/AF1QipM1sDXlczgr-JelSPhxbzs-mL4bmniSz4J7CwfR=w129-h86-k-no,restaurants,Bayern,O'TOOLE'S SCHMIEDE IRISH PUB & RESTAURANT,0.26666666666666666
ChIJmeOVXqhXn0cRPxj-9tjR29k,info@o-sha.de,https://www.o-sha.com/,O.sha Thai Restaurant Nürnberg,"Jakobstraße 13-15, 90402 Nürnberg, Germany",+49 911 2429334,"Thai restaurant, Delivery service",4.5,777.0,49.4488026,11.0733548,ChIJmeOVXqhXn0cRPxj-9tjR29k,https://www.o-sha.com/,yes,"Wednesday: 11:30AM–2:30PM, Thursday: 11:30AM–2:30PM, Friday: 11:30AM–2:30PM, Saturday: 12–10PM, Sunday: Closed, Monday: 11:30AM–2:30PM, Tuesday: 11:30AM–2:30PM",Mitte,Jakobstraße 13-15,Jakobstraße 13-15,Nuremberg,90402.0,,DE,https://lh5.googleusercontent.com/p/AF1QipPrUG1C1WZVK4RbduKobmrZyv8jIOfFNZxcIpNQ=w114-h86-k-no,"restaurants,",Bayern,O.SHA THAI RESTAURANT NÜRNBERG,0.18604651162790695
ChIJu1EkmKjBn0cReMXEpqR-ygU,oasia-regensburg@hotmail.com,https://www.oasia-regensburg.de/,"Oasia Sushi & Grill, asiatische Cuisine","Gesandtenstraße 3, 93047 Regensburg, Germany",+49 941 46291371,"Asian restaurant, Japanese restaurant, Restaurant, Sushi restaurant",4.5,833.0,49.0183746,12.0937765,ChIJu1EkmKjBn0cReMXEpqR-ygU,https://www.oasia-regensburg.de/,yes,"Wednesday: 11:30AM–3PM, Thursday: 11:30AM–3PM, Friday: 11:30AM–3PM, Saturday: 11:30AM–3PM, Sunday: 11:30AM–3PM, Monday: Closed, Tuesday: 11:30AM–3PM",,Gesandtenstraße 3,Gesandtenstraße 3,Regensburg,93047.0,,DE,https://lh5.googleusercontent.com/p/AF1QipNAnlxCY1U3cYyJ_p5yReQsyMhxrr6Zz_SpeE0X=w114-h86-k-no,restaurants Regensburg,Bayern,"OASIA SUSHI & GRILL, ASIATISCHE CUISINE",0.2388059701492537
ChIJMeEMK9v1n0cRHqpPbC2l4yw,info@der-birkenhof.de,https://www.der-birkenhof.de/de/restaurant-eisvogel.html,Obendorfers Eisvogel,"Hofenstetten 55, 92431 Neunburg vorm Wald, Germany",+49 9439 95000,Fine dining restaurant,4.8,32.0,49.3384013,12.2616112,ChIJMeEMK9v1n0cRHqpPbC2l4yw,https://www.der-birkenhof.de/de/restaurant-eisvogel.html,yes,"Wednesday: 6PM–12AM, Thursday: 6PM–12AM, Friday: 6PM–12AM, Saturday: 6PM–12AM, Sunday: Closed, Monday: Closed, Tuesday: 6PM–12AM",Hofenstetten,Hofenstetten 55,Hofenstetten 55,Neunburg vorm Wald,92431.0,,DE,https://lh5.googleusercontent.com/p/AF1QipOKnarDL8PQKA134tx5CDrJSZ_C6jloTui3TJUp=w141-h86-k-no,"restaurants,",Bayern,OBENDORFERS EISVOGEL,0.2926829268292683
ChIJL116LLCbnEcRWuEyWgidNhE,post@dampfbierbrauerei.de,https://www.dampfbierbrauerei.de/,Oberstdorfer Dampfbierbrauerei,"Bahnhofpl. 8, 87561 Oberstdorf, Germany",+49 8322 8908,"Brewpub, Bavarian restaurant, Beer hall",4.6,2715.0,47.4105875,10.2782337,ChIJL116LLCbnEcRWuEyWgidNhE,https://www.dampfbierbrauerei.de/,yes,"Saturday: 11AM–12AM, Sunday: 11AM–12AM, Monday: Closed, Tuesday: Closed, Wednesday: 11AM–12AM, Thursday: 11AM–12AM, Friday: 11AM–12AM",,Bahnhofpl. 8,Bahnhofpl. 8,Oberstdorf,87561.0,,DE,https://lh5.googleusercontent.com/p/AF1QipMDUNm4fRWMctC2zIo6T31dV1TuDtmX2t2lIQMB=w114-h86-k-no,"restaurants near Sonthofen, Oberallgäu, Germany",Bayern,OBERSTDORFER DAMPFBIERBRAUEREI,0.6909090909090909
